21/01/2023,Richardson,10730920 Wheat Rsn Starbuck to Trouw Otterburne 17955,418.66  
21/01/2023,Richardson,10731224  Barley Rsn Pioneer to Hylife Killarney 17257,396.50  
21/01/2023,Richardson,fsc 10730481,336.60  
21/01/2023,Richardson,fsc 10731222,336.19  
21/01/2023,Richardson,fsc 10731220,218.04  
21/01/2023,Richardson,fsc 771382 RICHARDSON 1064782,215.99  
21/01/2023,Richardson,762321 RICHARDSON 4110677 fsc,197.69  
21/01/2023,Richardson,fsc 10730920,188.40  
21/01/2023,Richardson,fcs 10731224,178.43  
24/01/2023,Natural Proteins Inc.,21338-4 xx21383-4xx wheat rpc to Hatchery 16823 16825,566.16  
24/01/2023,Natural Proteins Inc.,21644-5 Wheat Rainbow Farms to Steinbach Feeds 17327,-524.76  
28/01/2023,JGL,137551 Peas ADM to Nuvision St Jean Baptiste 17970-17971,"3,121.30  "
28/01/2023,Bunge,358686 55444 Canola Paterson Assinaboia to Bunge Altona 16351,"2,198.00  "
28/01/2023,Bunge,356890 55521 Canola Paterson Indian Head to Bunge Altona 17266,"1,977.21  "
28/01/2023,Red River Grain,4877 Corn RRG to Coop Belle Plaine 16475,"1,875.30  "
28/01/2023,Natural Proteins Inc.,21920-1 Soymeal NPI to Hassan Farms 17222,"1,852.20  "
28/01/2023,Quality Grain,7661 Wheat Batten Bros to Steinbach Hatchery 14592 ATTN JEFF,"1,819.33  "
28/01/2023,Quality Grain,7845 Mustard Gardham Farms to Can Can Processors 17967,"1,790.47  "
28/01/2023,Lyft Commodity Trading,10723-2  Flax Seymour Farms to Oleet Processing 17264-17265,"1,781.86  "
28/01/2023,Sollio Agriculture Western Division,017268 Feed Sollio to TC Cluckers 17268,"1,698.27  "
28/01/2023,Quality Grain,7842 Malting Barley Lamontagne Holdings to Malteurop Canada 17269,"1,375.14  "
28/01/2023,Richardson,10732039 Barley Rsn Dauphin to Hylife Randolph 17223,"1,135.16  "
28/01/2023,Quality Grain,25623 Wheat Somersall to Steinbach Feeds 17220-17221,"1,131.00  "
28/01/2023,Quality Grain,7829 Peas Simpson Seeds to Ingredion 17969,"1,042.82  "
28/01/2023,Natural Proteins Inc.,21864-1 Barley Darvin Firman to Rainbow Farms 17960-17961,942.26  
28/01/2023,Natural Proteins Inc.,21919-1 Soymeal NPI to ML Arborg 14598,880.00  
28/01/2023,Natural Proteins Inc.,21918-1 Soymeal NPI to ML Arborg 14589,878.40  
28/01/2023,Natural Proteins Inc.,21939-1 Barley Erik Fridfinson to RPC 14599,724.96  
28/01/2023,Hylife,7028119 HYLIFE 3024576894 CM Bunge Altona to Hylife Killarney 17219,722.21  
28/01/2023,Natural Proteins Inc.,21905-1 Oats Pineland Farms to Unger Feeds Mitchell 17964-17965 (39.17),720.00  
28/01/2023,Hylife,2021968 HYLIFE 3024644827 CM Bunge Altona to Hylfe LaB 17267,715.28  
28/01/2023,Quality Grain,7853 Red Lentils Remlinger Farms to Simpson Seeds 17968,664.95  
28/01/2023,Hylife,6062425 HYLIFE 3024644962 CM Bunge Altona to RFM 17972,634.81  
28/01/2023,Hylife,6062423 HYLIFE 3024644960 CM Bunge Altona to RFM 17963,630.32  
28/01/2023,Natural Proteins Inc.,21915-1 Soymeal NPI Blumenort to Boonstra 17966,611.24  
28/01/2023,Richardson,10732040 Wheat Rsn Dundonald to Trouw Otterburne 16352,572.98  
28/01/2023,Natural Proteins Inc.,21901-1 Corn Moonshadow to Hylife LaB 14593-14594,568.36  
28/01/2023,Harry Penner,17263 Wheat Harry P to G3,567.71  
28/01/2023,Natural Proteins Inc.,21916-1 Soymeal NPI to Steinbach Feeds 17962,525.36  
28/01/2023,Richardson,10732039 fsc,510.82  
28/01/2023,Richardson,10732033 Barley Rsn SL to Hylife Randolph 14597,484.28  
28/01/2023,Richardson,10732037 Barley Rsn SL to Hylife Randolph 14595,484.19  
28/01/2023,Richardson,10732035 Barley Rsn SL to Hylife Randolph 14596,481.80  
28/01/2023,Richardson,774323 Fertilizer Nutrien Wpg to Rsn Steinbach 17270,440.00  
28/01/2023,Richardson,10732040 fsc,257.84  
28/01/2023,Richardson,10732033 fsc,217.93  
28/01/2023,Richardson,10732037 fsc,217.89  
28/01/2023,Richardson,10732035 fsc,216.81  
28/01/2023,Richardson,waiting time,200.00  
28/01/2023,Richardson,774323 fsc,198.00  
28/01/2023,Quality Grain,7661 Wheat Batten Bros to Hanover Feeds 14590-14591 ATTN JEFF,99.33  
28/01/2023,Credit Memmo (Not a customer),fsc,-439.46  
28/01/2023,Credit Memmo (Not a customer),10725182 RICHARDSON 6060782,-861.68  
04/02/2023,Quality Grain,7876 Barley Craig Naicam to Scooter Farms 16355-16356,"2,863.74  "
04/02/2023,WLT Distributors,48899 Biofos Border Chemical to Homboldt Mills/Willow Mills 16353-16354,"2,860.76  "
04/02/2023,Natural Proteins Inc.,21858-1 Corn Maple Creek to Coop Ethanol 17974-17975,"2,099.52  "
04/02/2023,Bunge,361136 56023 Canola Paterson Indian Head to Bunge Altona 17351,"2,002.05  "
04/02/2023,Bunge,361134 55915 Canola Paterson Indian Head to Bunge  Altona 17045,"1,984.05  "
04/02/2023,Bunge,361135  56113 Canola Paterson Indian Head to Bunge Altona 18060,"1,957.95  "
04/02/2023,Bunge,361137 56115 Canola Paterson Indian Head to Bunge Altona 16358,"1,937.25  "
04/02/2023,Red River Grain,4938 Corn RRG Altona to Coop Belle Plain 18059,"1,934.94  "
04/02/2023,Quality Grain,7661-4 Wheat George Batten Bros to Steinbach Feeds 17049,"1,882.54  "
04/02/2023,Quality Grain,7830-1 Corn Katrime to Coop Belle Plaine 17275,"1,842.12  "
04/02/2023,Sollio Agriculture Western Division,17271 Feed Sollio WPG to TC Cluckers,"1,781.51  "
04/02/2023,Natural Proteins Inc.,21969-1 Barley Grant Boryshkavich to Trouw Ste Anne 17272-17274,"1,603.08  "
04/02/2023,Sollio Agriculture Western Division,41869 Feed Sollio Wpg to Tc Cluckers 18034,"1,596.00  "
04/02/2023,Red River Grain,4923 Corn RRG to WestBend 17046,"1,085.75  "
04/02/2023,Richardson,10732585 Wheat Rsn Dauphin to MF Wpg 18035,"1,054.56  "
04/02/2023,Quality Grain,7879 Peas C Ternes to SouthSask 16357,985.82  
04/02/2023,Quality Grain,7798-1 Barley Jeff Sigurdson to Sollio Wpg 17225,840.00  
04/02/2023,Richardson,10732715 Barley Rsn SL to Hylife RFM 17047,834.58  
04/02/2023,Frazer Farms,253207 Corn Frazer Farms to Husky Minnedosa 17224,816.05  
04/02/2023,Bunge,355542 55888 Canola Paterson Killarney to Bunge Altona 18057,771.75  
04/02/2023,Prairie Creek Farms,3024684548 CM Bunge Altona to Prairie Creek 17352,750.00  
04/02/2023,Hylife,7028531 HYLIFE 3024672143 CM Bunge Altona to Hylife Killarney 18056,723.03  
04/02/2023,Hylife,2022007 HYLIFE 3024672051 CM Bunge Altona to Hylife LaB 18029,707.03  
04/02/2023,Natural Proteins Inc.,21938-3 Corn R + R Catellier to Trouw Ste Anne 18064-18065,691.65  
04/02/2023,Natural Proteins Inc.,21938-2 Corn R + R Catellier to Trouw Ste Anne 16359-16360,665.55  
04/02/2023,Natural Proteins Inc.,21938-1 Corn Catellier Farms to HiPro Ste Anne 18032-18033,644.40  
04/02/2023,Hylife,6062417 HYLIFE 3024644954 CM to Bunge Altona to Hylife Randolph 18058,635.39  
04/02/2023,Hylife,6062648 HYLIFE 3024672114 CM Bunge Altona to Hylife Randolph 18063,635.25  
04/02/2023,Hylife,6062646 HYLIFE 3024672112 CM Bunge Altona to Hylife Randolph 18061,634.38  
04/02/2023,Twin Creek Farms,Oats Lorne Reimer to Emerson Milling 18028,624.23  
04/02/2023,Twin Creek Farms,Oats Lorne Reimer to Emerson Milling 18027,616.87  
04/02/2023,Twin Creek Farms,Oats Lorne Reimer to Emerson Milling 18062,599.84  
04/02/2023,Natural Proteins Inc.,21901-6 Corn Moonshadow to Hylife LaB 17354-17355,572.91  
04/02/2023,Natural Proteins Inc.,21901-5 Corn Moonshadow to Hylife LaB 18030,572.78  
04/02/2023,Mark Reimer,Corn Mark R to Agritel 17050,565.88  
04/02/2023,Edgar Wohlgemuth_c,Canola Edgar W to Bunge Altona 17973,531.36  
04/02/2023,Natural Proteins Inc.,21942-1 Soymeal NPI to Steinbach Feeds 18026,502.80  
04/02/2023,Natural Proteins Inc.,21942-1 Soymeal NPI to Steinbach Feeds 18026,502.80  
04/02/2023,Natural Proteins Inc.,21947-1 Soymeal NPI to ML Landmark 17048,488.40  
04/02/2023,Richardson,10732714 Barley Rsn SL to RFM 18031,483.45  
04/02/2023,Richardson,10732585 fsc,474.55  
04/02/2023,Natural Proteins Inc.,21941-1 Soymeal NPI to Nutreco Otterburne 17353,472.92  
04/02/2023,Richardson,10732715 fsc,375.56  
04/02/2023,Richardson,10732714 fsc,217.78  
09/02/2023,Adroit Overseas Ent. Ltd.,P21221453-02 Barley Partial reroute to Trouw Otterburne 16831 REROUTE FEE Original inv 2746,-69.05  
09/02/2023,Adroit Overseas Ent. Ltd.,P21221453-02 Barley PJ Neufeld to Trouw Ste Anne 16831 REROUTE FEE  Original inv 2746,-157.65  
11/02/2023,Natural Proteins Inc.,21902-1 Corn Maple Creek to Co-op Belle Plaine 17356-17357,"2,149.92  "
11/02/2023,Natural Proteins Inc.,21902-2 Corn Maple Creek to Co-op Belle Plaine 17359-17360,"2,128.80  "
11/02/2023,Bunge,361945 56597 Canola Paterson Indian Head  to Bunge Altona 18071,"1,982.70  "
11/02/2023,Bunge,361946 56755 Canola Paterson Grenfell to Bunge Altona 16367,"1,968.30  "
11/02/2023,Red River Grain,4960 Corn J Friesen to Coop Belle Plaine 18069-18070,"1,942.92  "
11/02/2023,Bunge,361943 56446 Canola Seed Paterson  Indian Head to Bunge Altona 17358,"1,933.20  "
11/02/2023,Lyft Commodity Trading,7693 Wheat Kraushaar to Steinbach Feeds 17361-17362,"1,779.20  "
11/02/2023,GFI,16362 Peas Willie Glass to GFI 16362,"1,689.05  "
11/02/2023,GFI,16366 Peas Willie Glass to GFI 16366,"1,673.14  "
11/02/2023,GFI,16364 Peas Willie Glass to GFI 16364,"1,643.91  "
11/02/2023,Tradex,3069.2 Wheat Free Mantle to New Rosedale 16365,"1,548.03  "
11/02/2023,Bunge,361948 56752 Canola Paterson Binscarth to Bunge Altona 17935,"1,543.15  "
11/02/2023,Tradex,3069.1 Wheat Tradex to New Rosedale 16363,"1,504.80  "
11/02/2023,Red River Grain,4959 Corn RRG to Westbend 16361,"1,140.75  "
11/02/2023,Quality Grain,7780-2 Barley Bollman Cattle to Sollio Wpg 18101-18075,984.06  
11/02/2023,Natural Proteins Inc.,21985-1 Soymeal NPI to ML Souris 18074,880.00  
11/02/2023,Adroit Overseas Ent. Ltd.,P230239-024 Barley Spud Plains to ML Landmark 17930,875.33  
11/02/2023,N&R Anderson,Corn Kelroe to Anderson Feeds 17934,835.79  
11/02/2023,Adroit Overseas Ent. Ltd.,P230239-025 Barley Spud Plains to ML Landmark 17152-17153,818.14  
11/02/2023,N&R Anderson,Corn Kelroe to Anderson Feeds 17151,798.55  
11/02/2023,N&R Anderson,Corn Kelroe to Anderson Feedlot 17929,780.29  
11/02/2023,Bunge,361977 56587 Canola Paterson Killarney to Bunge Altona 18047,770.70  
11/02/2023,Hylife,2022040 HYLIFE 3024696217 CM Bunge Altona to Hylife LaB 18048,725.34  
11/02/2023,Hylife,2022041 HYLIFE 3024696218 CM Bunge Altona to Hylife LaB 17936,723.53  
11/02/2023,Hylife,7028525 HYLIFE 3024672137 CM Bunge Altona to Hylife Killarney 18046,721.38  
11/02/2023,Quality Grain,7909 Barley Mayfair Farms to Sollio Wpg 18042-18043,636.00  
11/02/2023,Hylife,6062806 HYLIFE 3024696272 CM Bunge Altona to Hylife RFM 18072,634.38  
11/02/2023,Hylife,6062805 CM Bunge Altona to Hylife Randolph 18068,634.23  
11/02/2023,Hylife,6062647 HYLIFE 3024672113 CM Bunge Altona to Hylife Randolph 17927,633.65  
11/02/2023,Twin Creek Farms,18067 Oats Twin Creek to Emerson Milling 18067,632.37  
11/02/2023,Twin Creek Farms,17926 Oats Twin Creek to Emerson Milling 17926,612.29  
11/02/2023,Twin Creek Farms,17154 Oats Twin Creek to Emerson Milling 17154,597.44  
11/02/2023,Twin Creek Farms,10233 Oats Twin Creek to Emerson Milling 17931,597.31  
11/02/2023,Tyler Penner,17363 Wheat Tyler Penner to PandH Dugald 17363,577.72  
11/02/2023,Natural Proteins Inc.,21980-3 Corn Benner Holsteins to Nutreco Otterburne 18049-18050,545.40  
11/02/2023,Natural Proteins Inc.,21981-1 Corn Frosty Pines to Trouw Otterburne 17938-17939,540.48  
11/02/2023,Natural Proteins Inc.,21980-1 Corn Benner Holsteins to Nutreco Otterburne 18036-18037,534.00  
11/02/2023,Natural Proteins Inc.,21980-2 Corn Benner Holsteins to Nutreco Otterburne 18040-18041,532.80  
11/02/2023,Natural Proteins Inc.,21982-1 Soymeal NPI to Nutreco Otterburne 17933,528.48  
11/02/2023,Natural Proteins Inc.,21984-1 Soymeal NPI to Steinbach Hatchery 18066,528.00  
11/02/2023,Natural Proteins Inc.,21995-1 Corn Twin Air to Remplas Acres 18044-18045,515.04  
11/02/2023,Natural Proteins Inc.,21981-2 Frosty Pines to Nutreco Otterburne 17155-17156,511.32  
11/02/2023,Richardson,10733436 Wheat Rsn Letellier to Trouw Rosenort 18073,406.71  
11/02/2023,Richardson,10733435 Wheat Rsn Letellier to Trouw Rosenort 17932,398.88  
11/02/2023,Natural Proteins Inc.,21986-1 Soymeal NPI to ML Landmark 17928,326.26  
11/02/2023,Richardson,10733436 FSC,174.89  
11/02/2023,Richardson,10733435 FSC,171.52  
15/02/2023,Parrish & Heimbecker Limited,OF606-732 PANDH 2022066 Corn Johnston Ideas to Hylife LaB 18038-18039,"1,035.23  "
18/02/2023,Quality Grain,7939 Barley Trevor Jouan to Fast Lot 16373-16374,"2,941.20  "
18/02/2023,Prairie Lakes Milling,Oat Pellets Prairie Lakes to Bar V Ranch 16370,"2,400.00  "
18/02/2023,Natural Proteins Inc.,22011-1 Corn Flatland Farms to Coop Belle Plaine 17940-17941,"2,200.80  "
18/02/2023,Quality Grain,7661-6 Wheat Batten Bros to Steinbach Feeds 17173-17174,"1,954.35  "
18/02/2023,Quality Grain,7830-3 Corn Katrime Century Farms to Coop Belle Plaine 17364,"1,892.52  "
18/02/2023,Quality Grain,7661-5 Wheat Batten Bros to Steinbach Feeds 18104-18105,"1,853.30  "
18/02/2023,Lyft Commodity Trading,7694 Wheat Barret Kraushoar to Steinbach Feeds 17365-17366,"1,763.60  "
18/02/2023,Quality Grain,7920 Barley Jeff Chambers to Trouw Rosenort 17942,"1,369.50  "
18/02/2023,Quality Grain,7938 Peas Simpson Seed to Ingredion 16372,"1,115.75  "
18/02/2023,Parrish & Heimbecker Limited,OF606-743 PANDH 2022121 Corn Christian Wytinck to Hylife LaB 18110-18111,"1,111.50  "
18/02/2023,Parrish & Heimbecker Limited,OF606-744 PANDH 2022122 Corn Christian Wytinck to Hylife LaB 17166-17167,"1,078.25  "
18/02/2023,Natural Proteins Inc.,22039-1 Corn Charles F to Johnson Ent 18102-18103 (32.52) ATTENTION KEITH,"1,050.00  "
18/02/2023,VFS,VPF-23685 Circle X to SouthSask Regina 16371,"1,033.56  "
18/02/2023,Quality Grain,7916-2 Barley Nichola Scale to Trouw Rosenort 17947,"1,023.00  "
18/02/2023,VFS,VPF-23687 Mustard Girodat Agri to SouthSask Regina 16375,"1,019.48  "
18/02/2023,Quality Grain,7916 Barley Nichola Scale to Trouw Rosenort 18115-18116,993.08  
18/02/2023,Quality Grain,7890 Barley Tom Yandeau to Sollio Wpg 18108-18109,982.96  
18/02/2023,Parrish & Heimbecker Limited,OF606-746 PANDH 6063039 Corn Thomas Huggart to Hylife Randolph 17945,899.00  
18/02/2023,Natural Proteins Inc.,22025-1 Soymeal NPI to ML Souris 17371,877.60  
18/02/2023,Natural Proteins Inc.,22025-1 Soymeal NPI to ML Souris 17371,877.60  
18/02/2023,Parrish & Heimbecker Limited,OF606-745 PANDH 6063038 Corn Thomas Huggart to Hylife Randolph 17368,876.80  
18/02/2023,Frazer Farms,253515 Corn Frazer Farms to Husky Minnedosa 17946,873.05  
18/02/2023,Frazer Farms,253514 Corn Frazer Farms to Husky Minnedosa 18114,864.69  
18/02/2023,N&R Anderson,16369 Corn Kelroe Farms to Anderson and Sons,834.59  
18/02/2023,N&R Anderson,18107 Corn Kelroe Farms to Anderson Feedlot,822.53  
18/02/2023,Richardson,10733940 Barley Rsn Brandon to Hylife Randolph 17372,751.40  
18/02/2023,Hylife,2022141 HYLIFE 3024516164 CM Bunge Altona to Hylife LaB 17502,723.03  
18/02/2023,Hylife,7028828 HYLIFE 3024729263 CM Bunge Altona to Hylife Killarney 17165,722.54  
18/02/2023,Hylife,2022142 HYLIFE 3024728664 CM Bunge Altona to Hylife LaB 17370,715.94  
18/02/2023,Unger Air Farms,18117 Canola Unger Air to Bunge Altona,663.45  
18/02/2023,Hylife,6063098 HYLIFE 3024729229 CM Bunge Altona to RFM 17943,640.03  
18/02/2023,Natural Proteins Inc.,22028-1 Wheat Norm Gosselin to ML Niverville 17168-17169,621.32  
18/02/2023,Twin Creek Farms,Oats Twin Creek to Emerson Milling 17369,607.18  
18/02/2023,Twin Creek Farms,Oats Twin Creek to Emerson Milling 17164,606.76  
18/02/2023,Twin Creek Farms,Oats Twin Creek to Emerson Milling 17501,600.18  
18/02/2023,Twin Creek Farms,Oats Twin Creek to Emerson Milling 17367,589.68  
18/02/2023,Tyler Penner,Wheat Tyler P to PandH Dugald 17363,577.72  
18/02/2023,Natural Proteins Inc.,21987-1 Soymeal NPI to ML Niverville 17937,574.47  
18/02/2023,Norm Veenandaal,Canola Veenendaal to G3 17944,569.27  
18/02/2023,Natural Proteins Inc.,22036-1 Wheat Reimark Farms to Steinbach Feeds 17170-17171,553.68  
18/02/2023,Natural Proteins Inc.,22047-1 Corn Twin Air to Rempleco 17160-17161,550.80  
18/02/2023,Giesbrecht Poultry Farm Inc.,Soybeans GPF to NPI 18106,550.10  
18/02/2023,Natural Proteins Inc.,22022-1 Soymeal NPI to Steinbach Feeds 17157,529.68  
18/02/2023,Natural Proteins Inc.,22014-1 Wheat Rainbow Farms to Steinbach Feeds 18112-18113,525.72  
18/02/2023,Natural Proteins Inc.,22027-1 Corn Reimark to ML Niverville 17162 17163,519.24  
18/02/2023,Natural Proteins Inc.,22024-1 Wheat Heese Dairy to ML Niverville 17158-17159 (38.52),480.00  
18/02/2023,Natural Proteins Inc.,22026-1 Soymeal NPI to Nutreco Otterburne 17172,456.48  
18/02/2023,Richardson,10733940 fsc,323.10  
25/02/2023,Bunge,364005 57576 Canola Paterson Assinabioa to Bunge Altona 17374,"2,206.00  "
25/02/2023,Bunge,361124 57572 Canola Paterson Assinaboia to Bunge Altona 16401,"2,202.50  "
25/02/2023,Natural Proteins Inc.,22062-1 Corn Flatland Farms to Coop Belle Plaine 17383-17384,"2,109.60  "
25/02/2023,Blackdale Farms,2427 Corn BlackDale to Coop Belle Plaine 17373,"1,798.44  "
25/02/2023,Quality Grain,7944-2 Barley His Green Acres to Malteurop 17386,"1,372.16  "
25/02/2023,Natural Proteins Inc.,22067-2 Wheat Gary Vanden Heuvel to Steinbach Feeds 17533-17534,"1,237.32  "
25/02/2023,Tradex,3123.1 Wheat Cargill to Husky Minnedosa 17701-14600,"1,232.62  "
25/02/2023,Natural Proteins Inc.,22067-1 Wheat Gary Van Den Heuvel to Steinbach Feeds 16403-16404,"1,199.24  "
25/02/2023,Parrish & Heimbecker Limited,610-3011 PANDH 3829764-3 Wheat PandH Glossup to Trouw Otterburne 17003,"1,186.65  "
25/02/2023,Red River Grain,5012 Corn RRG to Westbend Ventures 16402,"1,155.25  "
25/02/2023,Red River Grain,5013 Corn RRG to Westbend Shoal Lake 17532,"1,121.75  "
25/02/2023,Parrish & Heimbecker Limited,OF606-747  6063040 Corn Thomas Huggart to Hylife RFM 18118,927.40  
25/02/2023,Natural Proteins Inc.,22071-2 Barley Gendzelevich Farms to MTJF 17387-17388,880.60  
25/02/2023,Natural Proteins Inc.,22070-1 Corn Sollio Wpg to J5Johnson 17948-17949 (25.7T),880.00  
25/02/2023,Frazer Farms,253635 Corn Frazer Farms to Husky Minnedosa  14600,868.49  
25/02/2023,Adroit Overseas Ent. Ltd.,P230239-028 Barley Spud Plains to ML Niverville 18124-18125,865.45  
25/02/2023,Frazer Farms,253633 Corn Frazer Farms to Husky Minnedosa 18119,857.09  
25/02/2023,Adroit Overseas Ent. Ltd.,P230239-029 Barley Spud Plains to ML Landmark 18166-18167,840.75  
25/02/2023,Frazer Farms,253634 Corn Sid Frazer to Husky Minnedosa 17529,809.21  
25/02/2023,Richardson,10734866 Barley Rsn Minnedosa  to Hylife Randolph 18120,794.05  
25/02/2023,Richardson,10734714 Canola Menagerie Farms to RSN Minnedosa 18123,778.94  
25/02/2023,Parrish & Heimbecker Limited,OF606-750 6063282 Corn Jordan Fanzago to Hylife RFM 18161-18162,776.90  
25/02/2023,Bunge,362010 57942 Canola Paterson Killarney to Bunge Altona 17536,771.05  
25/02/2023,Richardson,10734867 Barley Rsn Minnedosa to Hylife LaB 17530,767.77  
25/02/2023,Parrish & Heimbecker Limited,OF606-748 6063288 Corn Andrew Fanzago to RFM 17537,752.93  
25/02/2023,Parrish & Heimbecker Limited,OF606-479 6063287 Corn Jordan Fanzago to Hylife RFM 18156-18157,749.53  
25/02/2023,Hylife,7029141 HYLIFE 3024761253 CM Bunge Altona to HPF 17535,721.71  
25/02/2023,Natural Proteins Inc.,22086-1 Barley Genzelevich to Trouw Otterburne 17527-17528,708.96  
25/02/2023,Natural Proteins Inc.,22060-1 Wheat H Baudry to MF Wpg 18121-18122,679.65  
25/02/2023,Twin Creek Farms,18151/8 Oats Twin Creek Farms to Emerson Milling,644.55  
25/02/2023,Twin Creek Farms,18160 Oats Twin Creek to Emerson Milling,632.48  
25/02/2023,Fred Wiebe_c,17531 Oats Fred W to Paterson Morris 17531,631.54  
25/02/2023,Twin Creek Farms,17703 Oats Twin Creek to Emerson Milling,629.31  
25/02/2023,Richardson,2000377644 Canola Border River Ranch to ROP Yorkton 17385,614.32  
25/02/2023,Fred Wiebe_c,17950 Oats Fred W to Paterson Morris 17950,587.02  
25/02/2023,Natural Proteins Inc.,22073-1 Corn Ridgeland Colony to ML Niverville 17175-18151,572.55  
25/02/2023,Natural Proteins Inc.,22072-2 Wheat Reimark to ML Niverville 17704-17705,557.64  
25/02/2023,Giesbrecht Poultry Farm Inc.,Corn GPF to Hylife RFM 17526,548.64  
25/02/2023,Twin Creek Farms,16405 Oats Twin Creek to Emerson Milling,543.34  
25/02/2023,Natural Proteins Inc.,22080-1 Soymeal NPI to Steinbach Feeds 18154,537.24  
25/02/2023,Natural Proteins Inc.,22081-1 Soymeal NPI to Steinbach Feeds 18159,528.12  
25/02/2023,Natural Proteins Inc.,22072-1 Wheat Reimark to ML Niverville 18164-18165,520.44  
25/02/2023,Frazer Farms,18152 Corn Frazer Farms to ML Niverville,515.52  
25/02/2023,Shane Warkentin.,Canola Shane W to Bunge Altona 18155 (27.14mT),480.00  
25/02/2023,Natural Proteins Inc.,22085-1 Soymeal NPI Ste Anne to Nutreco Otterburne 18163,457.68  
25/02/2023,Richardson,10734878 Corn RSN Red River to ML Niverville 16407,413.37  
25/02/2023,Richardson,10734866 fsc,317.62  
25/02/2023,Richardson,10734714 fsc,311.58  
25/02/2023,Richardson,10734867 fsc,307.11  
25/02/2023,Emerson Milling,Oats Emerson Milling to Mid Canada 16406,263.76  
25/02/2023,Richardson,2000377644 fsc,245.73  
25/02/2023,Richardson,10734878 fsc,165.35  
25/02/2023,Parrish & Heimbecker Limited,OF624-66 Waiting Time 1h,85.00  
01/03/2023,Natural Proteins Inc.,21844-1 wheat Pineland to Hatchery,755.84  
04/03/2023,Natural Proteins Inc.,22062-2 Corn Flatland Farms to Coop Belle Plaine 17538-17539,"2,183.52  "
04/03/2023,Natural Proteins Inc.,22011-2 Corn Flatland Farms to Coop Belle Plain 16411-16412,"2,154.24  "
04/03/2023,Natural Proteins Inc.,22104-1 Corn Flatland Farms to Coop Belle Plaine 16408-16409,"2,137.44  "
04/03/2023,Bunge,361989 58074 Canola Paterson IH to Bunge Altona 16410,"1,990.80  "
04/03/2023,Bunge,361992 58339 Canola Paterson IH to Bunge Altona 16413,"1,985.40  "
04/03/2023,Bunge,361991 58181 Canola Paterson IH to Bunge Altona 17540,"1,971.45  "
04/03/2023,Bunge,361990 58180 Canola Paterson IH to Bunge Altona 17390,"1,970.10  "
04/03/2023,Quality Grain,7661-7 Wheat Batten Bros to Steinbach Feeds 17393,"1,923.39  "
04/03/2023,Blackdale Farms,2427 Corn Blackdale Farms to Coop Belle Plaine 17389,"1,903.02  "
04/03/2023,Parrish & Heimbecker Limited,OF606-771 Corn Decasse Land & Cattle to RFM 17652-17653,"1,228.23  "
04/03/2023,Parrish & Heimbecker Limited,OF606-773 Corn Decasse to RFM 17394,"1,183.95  "
04/03/2023,Parrish & Heimbecker Limited,OF606-763 Corn Van Cauwenberghe to Hylife LaB 16417,"1,150.25  "
04/03/2023,Parrish & Heimbecker Limited,OF606-768 Corn Oat Creek to RFM 17706-17707,"1,137.50  "
04/03/2023,Parrish & Heimbecker Limited,OF606-769 Corn Oat Creek to RFM 17545,"1,111.75  "
04/03/2023,Red River Grain,5022 Corn RRG Altona to Westbend SL 17541,"1,098.25  "
04/03/2023,Parrish & Heimbecker Limited,OF606-770 Corn Van Cauwenberghe to RFM 17713-17714,"1,095.72  "
04/03/2023,Parrish & Heimbecker Limited,OF606-767 Corn Oat Creek Farms to Hylife Randolph 18171-17977,"1,076.75  "
04/03/2023,Prairie Lakes Milling,Oat Hull Pellets Prairie Lakes to Calvin Peykdal 17392,"1,065.25  "
04/03/2023,Natural Proteins Inc.,22113-1 Barley Fleury Ag to MTJF 18172-17978,882.40  
04/03/2023,Natural Proteins Inc.,22119-1 Barley Fluery Agri to Nutreco Otterburne 18170-17976,865.60  
04/03/2023,Natural Proteins Inc.,22123-1 Soymeal NPI to ML Arborg 17984,864.40  
04/03/2023,Natural Proteins Inc.,22124-1 Soymeal NPI to ML Souris 17548,861.60  
04/03/2023,Richardson,10735312 Barley Rsn Shoal Lake to RFM 17542,836.63  
04/03/2023,Bunge,361978 58462 Canola Paterson Killarney to Bunge Altona 16415,770.18  
04/03/2023,Hylife,7029146 HYLIFE 3024761293 CM Bunge Altona to Hylife Killarney 16416,726.33  
04/03/2023,Hylife,7029135 HYLIFE 3024729255 CM Bunge Altona to Hylife Killarney 16414,721.38  
04/03/2023,Hylife,7028820 HYLIFE 3024761247 CM Bunge Altona to Hylife Killarney 17391,719.73  
04/03/2023,Parrish & Heimbecker Limited,OF624-101 Corn Woodgrain Ent to Hylife LaB 17979-18173,670.95  
04/03/2023,Parrish & Heimbecker Limited,OF624-99 2022227 Corn Woodgrain Ent to Hylife LaB 17727,670.05  
04/03/2023,Parrish & Heimbecker Limited,OF624-100 Corn Woodgrain Ent to Hylife LaB 17425-17651,657.45  
04/03/2023,Hylife,6063444 HYLIFE 3024761293 CM Bunge Altona to Hylife RFM 17715,618.14  
04/03/2023,Parrish & Heimbecker Limited,OF624-102 Corn Woodgrain Ent to Hylife LaB 17983-17552,615.75  
04/03/2023,Natural Proteins Inc.,22125-1 Soymeal NPI to ML Niverville 17654,587.21  
04/03/2023,Harry Penner,Wheat Harry P to G3 18169,569.66  
04/03/2023,Natural Proteins Inc.,22116-4 Corn Curtis Catellier to ML Landmark 17710-17711,551.04  
